id,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,status,tagline,title,Keywords,revenue,collection_name,has_collection,num_genres,all_genres,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Crime,genre_Adventure,genre_Horror,genre_Science Fiction,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_TriStar Pictures,production_company_Relativity Media,production_company_Canal+,production_company_United Artists,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_Regency Enterprises,production_company_BBC Films,production_company_Dune Entertainment,production_company_Working Title Films,production_company_Fox Searchlight Pictures,production_company_StudioCanal,production_company_Lionsgate,production_company_DreamWorks SKG,production_company_Fox 2000 Pictures,production_company_Summit Entertainment,production_company_Hollywood Pictures,production_company_Orion Pictures,production_company_Amblin Entertainment,production_company_Dimension Films,num_countries,production_country_United States of America,production_country_United Kingdom,production_country_France,production_country_Germany,production_country_Canada,production_country_India,production_country_Italy,production_country_Japan,production_country_Australia,production_country_Russia,production_country_Spain,production_country_China,production_country_Hong Kong,production_country_Ireland,production_country_Belgium,production_country_South Korea,production_country_Mexico,production_country_Sweden,production_country_New Zealand,production_country_Netherlands,production_country_Czech Republic,production_country_Denmark,production_country_Brazil,production_country_Luxembourg,production_country_South Africa,num_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,language_Italiano,language_日本語,language_普通话,language_हिन्दी,language_,language_Português,language_العربية,language_한국어/조선말,language_广州话 / 廣州話,language_தமிழ்,language_Polski,language_Magyar,language_Latin,language_svenska,language_ภาษาไทย,language_Český,language_עִבְרִית,language_ελληνικά,language_Türkçe,language_Dansk,language_Nederlands,language_فارسی,language_Tiếng Việt,language_اردو,language_Română,num_cast,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_Morgan Freeman,cast_name_J.K. Simmons,cast_name_Bruce Willis,cast_name_Liam Neeson,cast_name_Susan Sarandon,cast_name_Bruce McGill,cast_name_John Turturro,cast_name_Forest Whitaker,cast_name_Willem Dafoe,cast_name_Bill Murray,cast_name_Owen Wilson,cast_name_Nicolas Cage,cast_name_Sylvester Stallone,genders_0_cast,genders_1_cast,genders_2_cast,cast_character_,cast_character_Himself,cast_character_Herself,cast_character_Dancer,cast_character_Additional Voices (voice),cast_character_Doctor,cast_character_Reporter,cast_character_Waitress,cast_character_Nurse,cast_character_Bartender,cast_character_Jack,cast_character_Debutante,cast_character_Security Guard,cast_character_Paul,cast_character_Frank,num_crew,crew_name_Avy Kaufman,crew_name_Robert Rodriguez,crew_name_Deborah Aquila,crew_name_James Newton Howard,crew_name_Mary Vernieu,crew_name_Steven Spielberg,crew_name_Luc Besson,crew_name_Jerry Goldsmith,crew_name_Francine Maisler,crew_name_Tricia Wood,crew_name_James Horner,crew_name_Kerry Barden,crew_name_Bob Weinstein,crew_name_Harvey Weinstein,crew_name_Janet Hirshenson,genders_0_crew,genders_1_crew,genders_2_crew,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors
2739,120000000,http://www.disney.com/atlantis,tt0230011,en,Atlantis: The Lost Empire,"The world's most highly qualified crew of archaeologists and explorers is led by historian Milo Thatch as they board the incredible 1,000-foot submarine Ulysses and head deep into the mysteries of the sea.",10.901602,/9kbLIQEj99g5Hb9g1IG3VNdtt3h.jpg,6/2/01,95.0,Released,Atlantis is waiting...,Atlantis: The Lost Empire,"[{'id': 658, 'name': 'sea'}, {'id': 2768, 'name': 'atlantis'}, {'id': 10336, 'name': 'animation'}, {'id': 14785, 'name': 'underwater'}, {'id': 33696, 'name': 'sea monster'}]",186053725,Atlantis Collection,1,4,Adventure Animation Family Science Fiction,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,5,24,1,0,2,1,1,2,0,1,1,4,0,0,0,0,1,8,14,8,10,8,0,2,3,5,9,1,0
2740,92000000,http://disney.go.com/disneyvideos/animatedfilms/incredibles/main.html,tt0317705,en,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",22.220214000000002,/huGDgQRB24IzkJLNqe5zq1pdvEE.jpg,11/5/04,115.0,Released,"No gut, no glory",The Incredibles,"[{'id': 1308, 'name': 'secret identity'}, {'id': 1328, 'name': 'secret'}, {'id': 1701, 'name': 'hero'}, {'id': 2041, 'name': 'island'}, {'id': 4391, 'name': 'wretch'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 6110, 'name': 'weapon'}, {'id': 7335, 'name': 'lawsuit'}, {'id': 9715, 'name': 'superhero'}]",631442092,The Incredibles Collection,1,4,Action Adventure Animation Family,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,21,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,17,1,1,1,0,1,4,3,1,2,1,0,0,0,0,0,12,9,6,19,2,1,4,3,6,19,4,0
2741,90000000,http://www.sonypictures.com/movies/themagnificentseven/,tt2404435,en,The Magnificent Seven,Seven gun men in the old west gradually come together to help a poor village against savage thieves.,13.809622000000001,/z6BP8yLwck8mN9dtdYKkZ4XGa3D.jpg,9/14/16,132.0,Released,Justice has a number.,The Magnificent Seven,"[{'id': 9714, 'name': 'remake'}]",162360636,0,0,3,Action Adventure Western,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,33,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,72,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47,11,14,2,0,1,2,1,4,1,2,1,1,1,0,1,1,2,9,9,6,7,2,11,10,4,2,9,3,0
2742,3800000,http://www.sukiyakimovie.com/,tt0906665,ja,Sukiyaki Western Django,"Several hundred years after the Battle of Dannoura, the Genji and Heike clans face off again in a poor mountain town with a buried treasure legend. A revolver-wielding stranger, a lone gunman, burdened with emotional scars and blessed with incredible skill, drifts into town and crosses paths with two warring clans who are both on the hunt for a hidden treasure in a remote western town. Knowing his services are valuable to either side, he offers himself to the clan who will offer up the largest share of the wealth.  Yoshitsune commands his Genji gang in white while Kiyomori leads his Heike gang in red. Expectations collide as the key players wonder which gang the gunman will join. Dirty tricks, betrayal, desire and finally, love, get jumbled together, as the situation erupts into a showdown.",9.239882000000001,/x97kmv4pBODtkws4XqSC4vilaCW.jpg,9/15/07,121.0,Released,,Sukiyaki Western Django,"[{'id': 1462, 'name': 'samurai'}, {'id': 9714, 'name': 'remake'}, {'id': 13132, 'name': 'pistol'}]",2725258,0,0,5,Action Adventure Comedy Thriller Western,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0
2743,20000000,,tt0373074,cn,功夫,"Set in Canton, China in the 1940s, the story revolves in a town ruled by the Axe Gang, Sing who desperately wants to become a member. He stumbles into a slum ruled by eccentric landlords who turns out to be the greatest kung-fu masters in disguise. Sing's actions eventually cause the Axe Gang and the slumlords to engage in an explosive kung-fu battle. Only one side will win and only one hero will emerge as the greatest kung-fu master of all.",8.636632,/dZsfDrNLGWgsIUQL1vGhl8tbnqY.jpg,2/10/04,99.0,Released,So many gangsters...so little time.,Kung Fu Hustle,"[{'id': 780, 'name': 'kung fu'}, {'id': 2343, 'name': 'magic'}, {'id': 10391, 'name': 'mafia'}, {'id': 11032, 'name': 'defense'}, {'id': 13142, 'name': 'gangster'}, {'id': 33699, 'name': 'policeman'}, {'id': 236316, 'name': 'anarchic comedy'}]",100914445,0,0,4,Action Comedy Crime Fantasy,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,8,3,4,1,4,1,0,1,0,0,0,0,0,0,0,0,8,4,0,0,4,0,1,1,1,0,0,0
2744,50000000,,tt0313443,en,Out of Time,"Matt Lee Whitlock, respected chief of police in small Banyan Key, Florida, must solve a vicious double homicide before he himself falls under suspicion. Matt Lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth.",10.738888000000001,/wdniUkm0hwXv2RqzvwWy5XtRNvB.jpg,10/3/03,105.0,Released,The Clock Is Ticking...,Out of Time,"[{'id': 416, 'name': 'miami'}, {'id': 1196, 'name': 'florida'}, {'id': 6309, 'name': 'double murder'}, {'id': 15160, 'name': 'divorce'}]",55495563,0,0,3,Crime Drama Thriller,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,24,3,4,1,1,1,1,1,1,1,1,1,0,1,2,1,20,17,13,22,2,8,9,5,6,3,4,0
2745,22000000,http://theinformantmovie.warnerbros.com/,tt1130080,en,The Informant!,"A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company‚Äôs multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.",11.698089,/6882EDewH5SMvNMvET60oZv8fS4.jpg,9/18/09,108.0,Released,Based on a tattle-tale.,The Informant!,"[{'id': 5888, 'name': 'agriculture'}, {'id': 6129, 'name': 'company'}, {'id': 15155, 'name': 'witness to murder'}]",35424826,0,0,3,Comedy Crime Drama,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,6,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,6,1,2,2,2,2,2,1,0,0,0
2746,0,,tt0212380,en,Blow Dry,"The annual British Hairdressing Championship comes to Keighley, a town where Phil and son Brian run a barbershop and Phil's ex-wife Shelly and her lover Sandra run a beauty salon.",3.5538870000000005,/l6Fu04PHm5ai62WdF7PlQ3RCIr8.jpg,3/1/01,91.0,Released,An outrageous new comedy for anyone who's ever had hair.,Blow Dry,"[{'id': 10183, 'name': 'independent film'}]",637769,0,0,2,Comedy Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2747,40000000,,tt0116654,en,The Island of Dr. Moreau,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA with horrific results.,12.725342999999999,/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,8/23/96,96.0,Released,The gates of hell are unlocked.,The Island of Dr. Moreau,"[{'id': 1299, 'name': 'monster'}, {'id': 1706, 'name': 'experiment'}, {'id': 2041, 'name': 'island'}, {'id': 2766, 'name': 'mutation'}, {'id': 6017, 'name': 'genetics'}, {'id': 9410, 'name': 'hybrid'}, {'id': 9714, 'name': 'remake'}, {'id': 225523, 'name': 'h. g. wells'}]",49627779,0,0,3,Fantasy Horror Science Fiction,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,4,1,2,0,3,0,1,2,2,0,0,0
2748,0,,tt0090563,fr,37°2 le matin,"Betty Blue, a mentally unbalanced and sexually aggressive free spirit who becomes involved with Zorg, a repairman moonlighting as a writer. The two engage in a variety of sexual encounters, and grow more passionate toward each other. Betty finds Zorg‚Äôs book and is aggressively supportive; over time, her instability begin to catch up with her, leading to a grisly and shocking conclusion.",6.493744,/1jTxGJpBprjThrRNhBkjZgyTyIY.jpg,4/9/86,178.0,Released,,Betty Blue,"[{'id': 1824, 'name': 'self-destruction'}, {'id': 4280, 'name': 'mental breakdown'}, {'id': 5091, 'name': 'kiss'}, {'id': 5836, 'name': 'self-inflicted injury'}, {'id': 6846, 'name': 'borderline personality disorder'}, {'id': 9016, 'name': 'femme fatale'}]",2003822,0,0,2,Drama Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,6,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,4,7,3,0,2,3,3,1,1,0,1,0
2749,63000000,,tt0095956,en,Rambo III,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",11.624866,/oCD41FfUs1OMCdPaf5EcJ6dxxMW.jpg,5/24/88,102.0,Released,The first was for himself. The second for his country. This time it's to save his friend.,Rambo III,"[{'id': 271, 'name': 'competition'}, {'id': 1375, 'name': 'submachine gun'}, {'id': 2111, 'name': 'soviet union'}, {'id': 2434, 'name': 'liberation'}, {'id': 2808, 'name': 'russian'}, {'id': 3055, 'name': 'soviet troops'}, {'id': 3434, 'name': 'thailand'}, {'id': 3538, 'name': 'freedom fighter'}, {'id': 3541, 'name': 'afghanistan'}, {'id': 4269, 'name': 'war on freedom'}, {'id': 4276, 'name': 'machinegun'}, {'id': 5389, 'name': 'mujahid'}, {'id': 10328, 'name': 'reality show'}, {'id': 10511, 'name': 'western'}, {'id': 161048, 'name': 'japanese food'}, {'id': 168622, 'name': 'soap opera'}]",189015611,Rambo Collection,1,4,Action Adventure Thriller War,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,17,1,0,1,2,4,1,1,1,4,1,1,0,0,1,0,2,3,5,3,2,3,1,1,4,1,0,0
2750,0,http://thewallthemovie.com/,tt4218696,en,The Wall,An American sniper and his spotter engage in a deadly cat-and-mouse game with an Iraqi sniper.,15.5975,/8POAZwZpp24l1IgKKM8ZRAQ2kid.jpg,5/12/17,89.0,Released,This isn't war. It's a game.,The Wall,"[{'id': 720, 'name': 'helicopter'}, {'id': 1589, 'name': 'sniper'}, {'id': 5939, 'name': 'iraq'}, {'id': 9826, 'name': 'murder'}, {'id': 13065, 'name': 'soldier'}, {'id': 15087, 'name': 'iraq war'}, {'id': 18029, 'name': 'trapped'}, {'id': 18034, 'name': 'desert'}]",1803009,0,0,3,Drama Thriller War,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,2,1,1,0,0,1,1,0,1,1,1,1,1,0,0,6,1,4,5,1,2,2,2,0,0,0,0
2751,3000000,,tt0364569,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",10.616859,/rIZX6X0MIHYEebk6W4LABT9VP2c.jpg,1/1/03,120.0,Released,"15 years of imprisonment, five days of vengeance",Oldboy,"[{'id': 3364, 'name': 'sushi restaurant'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 5585, 'name': 'notebook'}, {'id': 5600, 'name': 'daughter'}, {'id': 6062, 'name': 'hostility'}, {'id': 7412, 'name': 'sin'}, {'id': 9748, 'name': 'revenge'}, {'id': 9957, 'name': 'loneliness'}, {'id': 14778, 'name': 'urination'}, {'id': 18047, 'name': 'anger'}, {'id': 18396, 'name': 'catholic'}, {'id': 33841, 'name': 'incest'}, {'id': 159544, 'name': 'south hypnosis'}]",14980005,The Vengeance Collection,1,4,Action Drama Mystery Thriller,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,1,1,1,4,1,0,1,1,0,1,1,0,0,0,0,3,3,1,0,4,1,1,1,1,1,0,0
2752,0,http://www.mrholmesfilm.com/,tt3168230,en,Mr. Holmes,"The story is set in 1947, following a long-retired Holmes living in a Sussex village with his housekeeper and rising detective son. But then he finds himself haunted by an unsolved 50-year old case. Holmes' memory isn't what it used to be, so he only remembers fragments of the case: a confrontation with an angry husband, a secret bond with his beautiful but unstable wife.",19.256859,/9v25BUcPSxRS3yJ2yd3GHZOtoS8.jpg,6/19/15,103.0,Released,The man behind the myth.,Mr. Holmes,"[{'id': 212, 'name': 'london england'}, {'id': 703, 'name': 'detective'}, {'id': 9401, 'name': 'sherlock holmes'}, {'id': 10937, 'name': 'memory'}, {'id': 12097, 'name': 'allergy'}]",29355203,0,0,2,Drama Mystery,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,9,3,1,1,1,1,2,1,1,2,1,1,0,1,0,1,8,4,4,1,3,4,5,2,5,3,2,0
2753,3000000,,tt0092618,en,Barfly,"Downtrodden writer Henry and distressed goddess Wanda aren't exactly husband and wife: they're wedded to their bar stools. But they like each other's company- and Barfly captures their giddy, gin-soaked attempts to make a go of life on the skids.",15.170192000000002,/wjRwVTQ9RdgXRl7Lg930Tb2hqRC.jpg,9/2/87,100.0,Released,Some people never go crazy. What truly horrible lives they must lead.,Barfly,"[{'id': 3458, 'name': 'bartender'}, {'id': 3658, 'name': 'career'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 10183, 'name': 'independent film'}, {'id': 15237, 'name': 'alcohol abuse'}]",3221568,0,0,3,Comedy Drama Romance,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,5,1,0,1,1,0,1,1,1,0,0,0
2754,12000000,,tt0128442,en,Rounders,A young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks.,8.783453999999999,/j5IzmdWdO5CqgeoyJLZ1dO7w375.jpg,9/11/98,121.0,Released,Trust everyone... But always cut the cards.,Rounders,"[{'id': 395, 'name': 'gambling'}, {'id': 3703, 'name': 'law'}, {'id': 5887, 'name': 'compulsive gambling'}, {'id': 6433, 'name': 'roulette'}, {'id': 7496, 'name': 'gain'}]",22921898,0,0,2,Crime Drama,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,2,26,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,3,1,3,1,1,1,1,2,1,0,0,0
